city,pincode,date,population_density,no_of_hospitals,avg_capacity,pm2_5,pm10,temperature_mean_c,relative_humidity_mean,uv_index_mean,rain_mm,is_weekend,is_festival,school_open,month,respiratory_risk,flu_risk,vector_risk,gastro_risk,patient_load,respiratory_cases,flu_cases,vector_cases,gastro_cases,other_cases
Chennai,600001,2025-05-13,21724,2,127,53.6,79.1,32.0,69.5,7.6,0.3,0,0,0,5,0.171,0.1,0.358,0.07,259,37,26,102,19,75
Chennai,600001,2025-05-14,21724,2,127,54.8,62.7,33.5,68.9,8.1,4.3,0,0,0,5,0.179,0.1,0.375,0.085,268,44,24,106,22,72
Chennai,600001,2025-05-15,21724,2,127,55.3,67.1,32.2,70.7,7.4,0.2,0,0,0,5,0.182,0.1,0.363,0.072,251,51,19,94,14,73
Chennai,600001,2025-05-16,21724,2,127,65.8,70.2,33.2,72.5,8.5,4.0,0,0,0,5,0.245,0.1,0.39,0.082,272,46,23,109,17,77
Chennai,600001,2025-05-17,21724,2,127,52.6,63.8,32.7,72.6,7.4,6.0,1,0,0,5,0.166,0.1,0.39,0.077,287,50,30,115,24,68
Chennai,600001,2025-05-18,21724,2,127,53.3,72.3,31.2,66.1,9.3,1.0,1,0,0,5,0.17,0.1,0.345,0.07,273,57,29,93,21,73
Chennai,600001,2025-05-19,21724,2,127,50.6,69.4,32.1,80.3,7.6,1.6,0,0,0,5,0.154,0.1,0.401,0.071,249,47,20,109,17,56
Chennai,600001,2025-05-20,21724,2,127,53.0,72.1,31.7,72.0,7.4,1.5,0,0,0,5,0.168,0.1,0.368,0.07,263,63,23,93,23,61
Chennai,600001,2025-05-21,21724,2,127,71.2,104.0,32.2,77.6,8.1,0.1,0,0,0,5,0.277,0.1,0.39,0.072,260,53,27,98,22,60
Chennai,600001,2025-05-22,21724,2,127,37.9,43.6,29.6,67.7,9.0,0.1,0,0,0,5,0.078,0.1,0.351,0.07,258,19,24,106,25,84
Chennai,600001,2025-05-23,21724,2,127,61.6,76.2,31.3,83.1,7.3,0.8,0,0,0,5,0.22,0.1,0.412,0.07,243,49,26,102,11,55
Chennai,600001,2025-05-24,21724,2,127,47.0,55.9,30.6,67.3,8.9,0.4,1,0,0,5,0.132,0.1,0.349,0.07,282,32,22,121,22,85
Chennai,600001,2025-05-25,21724,2,127,52.6,60.7,30.7,74.1,6.8,2.7,1,0,0,5,0.166,0.1,0.376,0.07,272,46,31,110,18,67
Chennai,600001,2025-05-26,21724,2,127,61.6,79.4,31.3,72.2,7.9,0.2,0,0,0,5,0.22,0.1,0.369,0.07,256,49,26,102,10,69
Chennai,600001,2025-05-27,21724,2,127,47.3,66.5,30.7,71.8,7.9,1.4,0,0,0,5,0.134,0.1,0.367,0.07,249,27,25,96,17,84
Chennai,600001,2025-05-28,21724,2,127,64.7,69.5,32.0,71.7,7.2,2.1,0,0,0,5,0.238,0.1,0.367,0.07,273,54,29,110,14,66
Chennai,600001,2025-05-29,21724,2,127,52.2,68.3,32.9,72.2,8.5,3.1,0,0,0,5,0.163,0.1,0.389,0.079,270,59,24,98,25,64
Chennai,600001,2025-05-30,21724,2,127,72.1,87.5,32.1,78.5,8.3,0.3,0,0,0,5,0.283,0.1,0.394,0.071,278,73,43,83,20,59
Chennai,600001,2025-05-31,21724,2,127,59.6,68.0,30.8,75.1,8.3,0.3,1,0,0,5,0.208,0.1,0.38,0.07,283,60,43,110,27,43
Chennai,600001,2025-06-01,21724,2,127,41.4,51.4,32.2,79.1,7.7,0.6,1,0,1,6,0.099,0.13,0.397,0.072,275,31,48,112,20,64
Chennai,600001,2025-06-02,21724,2,127,59.4,79.6,31.5,62.1,8.3,1.1,0,0,1,6,0.206,0.13,0.328,0.07,279,51,39,90,17,82
Chennai,600001,2025-06-03,21724,2,127,66.8,80.0,31.8,62.6,8.7,1.1,0,0,1,6,0.251,0.13,0.33,0.07,265,62,36,77,19,71
Chennai,600001,2025-06-04,21724,2,127,64.7,74.5,32.1,72.0,7.9,2.3,0,0,1,6,0.238,0.13,0.368,0.071,288,66,35,87,20,80
Chennai,600001,2025-06-05,21724,2,127,43.6,62.2,33.0,75.2,8.1,4.6,0,0,1,6,0.112,0.13,0.401,0.08,268,33,38,116,24,57
Chennai,600001,2025-06-06,21724,2,127,60.7,66.0,32.5,71.7,8.5,0.8,0,0,1,6,0.214,0.13,0.367,0.075,265,64,29,105,13,54
Chennai,600001,2025-06-07,21724,2,127,52.7,67.8,31.4,60.9,7.1,1.0,1,0,1,6,0.166,0.13,0.324,0.07,278,44,44,104,18,68
Chennai,600001,2025-06-08,21724,2,127,64.2,77.4,32.1,67.9,6.3,0.0,1,0,1,6,0.235,0.13,0.351,0.071,303,69,45,96,13,80
Chennai,600001,2025-06-09,21724,2,127,56.3,69.0,30.2,76.5,6.7,0.0,0,0,1,6,0.188,0.13,0.386,0.07,262,52,27,100,19,64
Chennai,600001,2025-06-10,21724,2,127,56.5,50.9,31.8,59.1,7.6,0.1,0,0,1,6,0.189,0.13,0.316,0.07,248,49,34,85,15,65
Chennai,600001,2025-06-11,21724,2,127,47.8,65.5,29.1,71.4,8.1,3.8,0,0,1,6,0.137,0.13,0.386,0.07,274,43,35,114,26,56
Chennai,600001,2025-06-12,21724,2,127,54.3,71.5,29.9,68.2,7.4,1.7,0,0,1,6,0.176,0.13,0.353,0.07,269,49,36,99,20,65
Chennai,600001,2025-06-13,21724,2,127,50.7,58.9,32.6,70.7,8.9,0.0,0,0,1,6,0.154,0.13,0.363,0.076,254,41,29,99,22,63
Chennai,600001,2025-06-14,21724,2,127,58.1,75.9,30.0,72.1,7.6,0.6,1,0,1,6,0.198,0.13,0.369,0.07,266,60,29,91,26,60
Chennai,600001,2025-06-15,21724,2,127,61.8,74.1,29.6,64.2,7.7,0.6,1,0,1,6,0.221,0.13,0.337,0.07,292,58,40,98,20,76
Chennai,600001,2025-06-16,21724,2,127,44.5,54.6,30.5,77.4,6.2,3.4,0,0,1,6,0.117,0.13,0.41,0.07,242,28,31,97,16,70
Chennai,600001,2025-06-17,21724,2,127,53.2,88.4,26.8,74.5,7.6,0.0,0,0,1,6,0.169,0.13,0.378,0.07,241,44,29,88,17,63
Chennai,600001,2025-06-18,21724,2,127,48.2,70.7,28.7,70.3,7.3,1.2,0,0,1,6,0.139,0.13,0.361,0.07,259,32,54,82,21,70
Chennai,600001,2025-06-19,21724,2,127,52.1,65.3,28.3,69.7,6.8,4.6,0,0,1,6,0.162,0.13,0.379,0.07,256,42,30,98,23,63
Chennai,600001,2025-06-20,21724,2,127,44.8,61.7,29.7,69.1,7.8,3.6,0,0,1,6,0.119,0.13,0.376,0.07,254,30,26,101,16,81
Chennai,600001,2025-06-21,21724,2,127,64.0,90.7,32.9,61.3,6.6,0.1,1,0,1,6,0.234,0.13,0.325,0.079,281,69,30,90,20,72
Chennai,600001,2025-06-22,21724,2,127,45.1,53.2,30.7,74.6,6.6,0.1,1,0,1,6,0.12,0.13,0.379,0.07,281,32,41,105,25,78
Chennai,600001,2025-06-23,21724,2,127,58.9,76.1,30.8,76.3,8.0,0.1,0,0,1,6,0.203,0.13,0.385,0.07,293,65,35,102,18,73
Chennai,600001,2025-06-24,21724,2,127,40.2,63.3,28.9,68.5,8.4,1.0,0,0,1,6,0.091,0.13,0.354,0.07,246,20,38,95,17,76
Chennai,600001,2025-06-25,21724,2,127,64.1,77.8,30.1,59.0,7.4,0.0,0,0,1,6,0.235,0.13,0.316,0.07,265,65,42,80,13,65
Chennai,600001,2025-06-26,21724,2,127,53.9,58.7,29.7,70.9,5.0,1.4,0,0,1,6,0.174,0.13,0.364,0.07,252,49,32,94,11,66
Chennai,600001,2025-06-27,21724,2,127,63.7,77.5,33.3,74.3,8.5,1.8,0,0,1,6,0.232,0.13,0.377,0.083,279,63,36,97,16,67
Chennai,600001,2025-06-28,21724,2,127,56.8,76.8,30.1,71.9,7.3,1.6,1,0,1,6,0.191,0.13,0.368,0.07,309,60,45,115,22,67
Chennai,600001,2025-06-29,21724,2,127,52.5,67.4,32.2,71.9,8.5,0.1,1,0,1,6,0.165,0.13,0.368,0.072,288,41,47,98,22,80
Chennai,600001,2025-06-30,21724,2,127,64.6,89.8,29.8,67.9,7.5,4.1,0,0,1,6,0.238,0.13,0.371,0.07,269,56,42,94,19,58
Chennai,600001,2025-07-01,21724,2,127,33.5,37.5,30.0,74.8,7.1,0.2,0,0,1,7,0.051,0.13,0.379,0.07,247,19,36,115,20,57
Chennai,600001,2025-07-02,21724,2,127,55.1,67.6,31.2,77.6,7.5,0.4,0,0,1,7,0.18,0.13,0.39,0.07,261,51,39,107,10,54
Chennai,600001,2025-07-03,21724,2,127,58.1,82.1,29.1,70.2,6.9,0.2,0,0,1,7,0.199,0.13,0.361,0.07,253,49,25,90,29,60
Chennai,600001,2025-07-04,21724,2,127,52.0,74.0,28.6,69.0,7.4,1.6,0,0,1,7,0.162,0.13,0.356,0.07,249,29,41,91,12,76
Chennai,600001,2025-07-05,21724,2,127,45.0,56.3,28.6,72.7,7.5,0.9,1,0,1,7,0.12,0.13,0.371,0.07,257,41,36,99,13,68
Chennai,600001,2025-07-06,21724,2,127,60.7,78.3,30.4,64.8,6.1,2.1,1,0,1,7,0.214,0.13,0.339,0.07,263,55,42,83,24,59
Chennai,600001,2025-07-07,21724,2,127,49.8,71.9,28.5,68.2,7.8,3.0,0,0,1,7,0.149,0.13,0.353,0.07,254,43,33,81,24,73
Chennai,600001,2025-07-08,21724,2,127,63.2,85.6,29.6,70.7,6.2,0.0,0,0,1,7,0.229,0.13,0.363,0.07,232,49,24,87,12,60
Chennai,600001,2025-07-09,21724,2,127,60.5,70.2,29.3,59.8,6.9,0.5,0,0,1,7,0.213,0.13,0.319,0.07,249,63,29,80,19,58
Chennai,600001,2025-07-10,21724,2,127,61.6,72.5,28.3,66.0,7.9,0.1,0,0,1,7,0.22,0.13,0.344,0.07,241,45,26,99,19,52
Chennai,600001,2025-07-11,21724,2,127,59.1,66.9,27.9,69.4,5.2,0.1,0,0,1,7,0.204,0.13,0.358,0.07,273,52,34,104,17,66
Chennai,600001,2025-07-12,21724,2,127,51.9,65.5,27.5,64.1,5.7,1.4,1,0,1,7,0.161,0.13,0.336,0.07,275,37,36,99,25,78
Chennai,600001,2025-07-13,21724,2,127,68.6,94.1,30.5,68.5,7.5,0.7,1,0,1,7,0.261,0.13,0.354,0.07,262,67,30,91,17,57
Chennai,600001,2025-07-14,21724,2,127,57.9,71.7,30.4,64.1,6.4,1.7,0,0,1,7,0.198,0.13,0.337,0.07,245,43,35,75,18,74
Chennai,600001,2025-07-15,21724,2,127,57.4,78.3,27.6,61.9,6.1,3.1,0,0,1,7,0.194,0.13,0.348,0.07,241,55,25,85,20,56
Chennai,600001,2025-07-16,21724,2,127,59.1,75.0,27.9,57.4,5.7,0.6,0,0,1,7,0.205,0.13,0.31,0.07,272,52,42,74,22,82
Chennai,600001,2025-07-17,21724,2,127,64.8,77.4,29.9,57.3,7.8,0.6,0,0,1,7,0.239,0.13,0.309,0.07,272,63,32,82,21,74
Chennai,600001,2025-07-18,21724,2,127,76.8,97.7,26.7,68.8,7.6,0.1,0,0,1,7,0.311,0.13,0.355,0.07,255,72,35,82,16,50
Chennai,600001,2025-07-19,21724,2,127,56.6,78.9,30.1,72.3,7.0,0.0,1,0,1,7,0.19,0.13,0.369,0.07,275,56,38,112,13,56
Chennai,600001,2025-07-20,21724,2,127,59.7,78.2,25.8,54.2,6.7,1.2,1,0,1,7,0.208,0.13,0.297,0.07,281,70,45,77,20,69
Chennai,600001,2025-07-21,21724,2,127,60.4,77.8,27.5,66.6,7.2,1.4,0,0,1,7,0.213,0.13,0.346,0.07,259,45,40,88,14,72
Chennai,600001,2025-07-22,21724,2,127,45.8,78.6,29.6,67.0,6.6,0.2,0,0,1,7,0.125,0.13,0.348,0.07,233,30,39,84,18,62
Chennai,600001,2025-07-23,21724,2,127,55.4,71.5,26.7,72.6,5.3,0.1,0,0,1,7,0.183,0.13,0.37,0.07,252,50,20,96,17,69
Chennai,600001,2025-07-24,21724,2,127,61.1,84.2,29.3,70.4,5.9,1.2,0,0,1,7,0.216,0.13,0.362,0.07,249,60,34,92,13,50
Chennai,600001,2025-07-25,21724,2,127,63.7,86.6,29.1,74.3,5.7,0.4,0,0,1,7,0.232,0.13,0.377,0.07,265,64,39,83,18,61
Chennai,600001,2025-07-26,21724,2,127,52.1,60.6,27.6,60.8,7.1,0.0,1,0,1,7,0.162,0.13,0.323,0.07,267,65,36,83,15,68
Chennai,600001,2025-07-27,21724,2,127,42.5,71.0,28.6,69.5,6.5,1.0,1,0,1,7,0.105,0.13,0.358,0.07,269,34,36,109,20,70
Chennai,600001,2025-07-28,21724,2,127,41.9,61.3,28.1,63.4,5.5,0.1,0,0,1,7,0.102,0.13,0.334,0.07,231,17,37,82,27,68
Chennai,600001,2025-07-29,21724,2,127,56.7,58.9,27.3,64.1,5.5,0.1,0,0,1,7,0.19,0.13,0.336,0.07,262,46,42,91,15,68
Chennai,600001,2025-07-30,21724,2,127,50.4,58.4,27.0,73.5,5.0,0.7,0,0,1,7,0.152,0.13,0.374,0.07,265,45,39,95,17,69
Chennai,600001,2025-07-31,21724,2,127,49.4,55.3,27.6,62.7,5.2,0.8,0,0,1,7,0.146,0.13,0.331,0.07,231,47,28,79,18,59
Chennai,600001,2025-08-01,21724,2,127,73.1,96.7,26.6,61.4,6.8,0.2,0,0,1,8,0.288,0.13,0.326,0.07,268,81,25,78,15,69
Chennai,600001,2025-08-02,21724,2,127,50.6,53.9,26.9,67.0,5.2,4.3,1,0,1,8,0.154,0.13,0.368,0.07,276,45,36,106,17,72
Chennai,600001,2025-08-03,21724,2,127,55.5,73.0,28.1,66.8,5.1,0.4,1,0,1,8,0.183,0.13,0.347,0.07,290,58,40,100,25,67
Chennai,600001,2025-08-04,21724,2,127,55.6,74.5,27.8,64.7,5.8,2.7,0,0,1,8,0.183,0.13,0.339,0.07,243,40,21,98,16,68
Chennai,600001,2025-08-05,21724,2,127,60.8,75.7,26.9,70.6,4.2,0.0,0,0,1,8,0.215,0.13,0.363,0.07,261,61,27,93,22,58
Chennai,600001,2025-08-06,21724,2,127,63.9,85.9,28.1,63.9,5.5,1.2,0,0,1,8,0.234,0.13,0.335,0.07,261,73,25,82,14,67
Chennai,600001,2025-08-07,21724,2,127,57.2,79.7,29.2,59.6,5.4,1.1,0,0,1,8,0.193,0.13,0.318,0.07,263,50,35,94,14,70
Chennai,600001,2025-08-08,21724,2,127,45.2,53.9,27.0,63.8,7.5,5.3,0,0,1,8,0.121,0.13,0.355,0.07,252,39,30,98,17,68
Chennai,600001,2025-08-09,21724,2,127,45.9,60.7,26.6,63.4,6.7,0.5,1,0,1,8,0.125,0.13,0.334,0.07,265,33,41,102,25,64
Chennai,600001,2025-08-10,21724,2,127,58.2,68.3,26.9,66.0,5.8,7.1,1,0,1,8,0.199,0.13,0.364,0.07,265,44,42,99,22,58
Chennai,600001,2025-08-11,21724,2,127,63.1,84.7,25.7,68.2,5.9,0.9,0,0,1,8,0.229,0.13,0.353,0.07,266,63,37,86,19,61
Chennai,600001,2025-08-12,21724,2,127,50.4,55.9,29.0,68.2,6.3,0.3,0,0,1,8,0.153,0.13,0.353,0.07,260,47,34,89,19,71
Chennai,600001,2025-08-13,21724,2,127,43.1,64.8,27.0,61.0,7.1,1.0,0,0,1,8,0.109,0.13,0.324,0.07,256,27,38,93,23,75
Chennai,600001,2025-08-14,21724,2,127,54.5,76.3,26.1,66.0,5.8,2.4,0,0,1,8,0.177,0.13,0.344,0.07,268,51,37,93,21,66
Chennai,600001,2025-08-15,21724,2,127,48.1,55.3,27.4,63.7,7.0,0.0,0,1,1,8,0.339,0.33,0.335,0.09,280,58,72,69,23,58
Chennai,600001,2025-08-16,21724,2,127,49.8,58.9,26.0,69.5,6.2,1.0,1,0,1,8,0.149,0.13,0.358,0.07,279,38,41,104,16,80
Chennai,600001,2025-08-17,21724,2,127,46.4,61.1,27.6,67.1,5.8,0.0,1,0,1,8,0.128,0.13,0.349,0.07,257,28,38,109,16,66
Chennai,600001,2025-08-18,21724,2,127,51.6,52.2,28.8,71.1,5.2,0.3,0,0,1,8,0.16,0.13,0.365,0.07,253,32,34,97,22,68
Chennai,600001,2025-08-19,21724,2,127,58.3,79.2,25.8,66.9,5.7,1.9,0,0,1,8,0.2,0.13,0.348,0.07,279,52,36,81,26,84
Chennai,600001,2025-08-20,21724,2,127,55.5,73.9,26.9,66.1,5.2,0.6,0,0,1,8,0.183,0.13,0.344,0.07,270,48,29,96,17,80
Chennai,600001,2025-08-21,21724,2,127,36.6,55.0,26.2,76.5,5.4,0.1,0,0,1,8,0.07,0.13,0.386,0.07,240,20,37,106,12,65
Chennai,600001,2025-08-22,21724,2,127,67.3,95.3,27.8,61.1,5.1,0.0,0,0,1,8,0.254,0.13,0.325,0.07,266,69,33,78,18,68
Chennai,600001,2025-08-23,21724,2,127,43.8,65.6,25.3,63.0,5.5,0.2,1,0,1,8,0.113,0.13,0.332,0.07,265,40,36,101,22,66
Chennai,600001,2025-08-24,21724,2,127,63.6,74.8,25.4,57.1,4.5,0.7,1,0,1,8,0.231,0.13,0.308,0.07,304,66,39,109,19,71
Chennai,600001,2025-08-25,21724,2,127,54.3,77.8,27.9,65.4,4.7,6.4,0,0,1,8,0.176,0.13,0.362,0.07,291,55,34,101,18,83
Chennai,600001,2025-08-26,21724,2,127,56.2,60.2,27.3,68.6,5.6,3.7,0,0,1,8,0.187,0.13,0.375,0.07,254,38,31,103,21,61
Chennai,600001,2025-08-27,21724,2,127,42.0,51.1,25.2,66.4,4.1,3.4,0,0,1,8,0.102,0.13,0.366,0.07,260,34,38,106,14,68
Chennai,600001,2025-08-28,21724,2,127,52.3,72.2,26.5,67.4,4.2,1.4,0,0,1,8,0.164,0.13,0.35,0.07,250,45,41,78,15,71
Chennai,600001,2025-08-29,21724,2,127,47.6,60.5,27.2,66.2,5.0,2.2,0,0,1,8,0.136,0.13,0.345,0.07,258,39,39,93,17,70
Chennai,600001,2025-08-30,21724,2,127,44.0,62.5,27.0,68.7,6.0,0.4,1,0,1,8,0.114,0.13,0.355,0.07,264,35,39,109,16,65
Chennai,600001,2025-08-31,21724,2,127,48.5,70.4,27.3,65.3,4.4,0.5,1,0,1,8,0.141,0.13,0.341,0.07,276,40,35,89,22,90
Chennai,600001,2025-09-01,21724,2,127,57.5,65.7,24.4,62.0,5.9,0.4,0,0,1,9,0.195,0.13,0.328,0.07,279,58,51,84,14,72
Chennai,600001,2025-09-02,21724,2,127,44.2,66.4,25.4,64.0,5.1,1.4,0,0,1,9,0.115,0.13,0.336,0.07,267,36,45,80,22,84
Chennai,600001,2025-09-03,21724,2,127,62.7,86.5,27.5,72.0,4.9,1.8,0,0,1,9,0.226,0.13,0.368,0.07,294,63,41,102,23,65
Chennai,600001,2025-09-04,21724,2,127,67.1,71.9,26.7,58.5,5.4,3.6,0,0,1,9,0.253,0.13,0.334,0.07,263,68,37,84,23,51
Chennai,600001,2025-09-05,21724,2,127,47.0,62.3,24.7,60.1,4.8,0.0,0,0,1,9,0.132,0.13,0.32,0.07,248,32,34,102,14,66
Chennai,600001,2025-09-06,21724,2,127,37.5,53.4,26.7,66.8,4.9,0.0,1,0,1,9,0.075,0.13,0.347,0.07,230,17,24,88,26,75
Chennai,600001,2025-09-07,21724,2,127,63.6,59.9,26.4,63.4,4.7,1.0,1,0,1,9,0.231,0.13,0.334,0.07,269,67,34,87,12,69
Chennai,600001,2025-09-08,21724,2,127,39.8,67.6,27.0,61.4,4.9,0.6,0,0,1,9,0.089,0.13,0.326,0.07,268,27,37,105,25,74
Chennai,600001,2025-09-09,21724,2,127,76.1,106.2,27.0,69.8,3.7,0.4,0,0,1,9,0.307,0.13,0.359,0.07,256,68,28,76,18,66
Chennai,600001,2025-09-10,21724,2,127,57.0,74.4,25.5,71.4,4.1,1.2,0,0,1,9,0.192,0.13,0.366,0.07,260,44,37,89,23,67
Chennai,600001,2025-09-11,21724,2,127,58.5,71.0,25.8,74.9,4.6,0.2,0,0,1,9,0.201,0.13,0.38,0.07,276,40,39,107,10,80
Chennai,600001,2025-09-12,21724,2,127,65.9,86.0,26.0,66.0,4.8,0.2,0,0,1,9,0.246,0.13,0.344,0.07,272,65,32,96,21,58
Chennai,600001,2025-09-13,21724,2,127,58.4,74.1,25.0,69.0,4.0,0.2,1,0,1,9,0.201,0.13,0.356,0.07,253,54,28,102,16,53
Chennai,600001,2025-09-14,21724,2,127,59.0,81.7,22.2,62.3,5.4,1.8,1,0,1,9,0.204,0.13,0.329,0.07,274,62,41,86,16,69
Chennai,600001,2025-09-15,21724,2,127,54.5,75.9,25.1,59.3,4.8,5.0,0,0,1,9,0.177,0.13,0.337,0.07,268,53,29,102,14,70
Chennai,600001,2025-09-16,21724,2,127,74.0,92.6,26.7,70.3,4.6,0.0,0,0,1,9,0.294,0.13,0.361,0.07,247,71,29,84,10,53
Chennai,600001,2025-09-17,21724,2,127,54.3,74.1,26.1,60.5,5.6,0.4,0,0,1,9,0.176,0.13,0.322,0.07,243,53,38,73,20,59
Chennai,600001,2025-09-18,21724,2,127,58.7,58.6,23.2,70.5,5.4,0.3,0,0,1,9,0.202,0.13,0.362,0.07,281,58,38,100,16,69
Chennai,600001,2025-09-19,21724,2,127,52.5,75.2,24.0,62.0,5.2,0.2,0,0,1,9,0.165,0.13,0.328,0.07,275,39,47,100,19,70
Chennai,600001,2025-09-20,21724,2,127,57.7,66.3,26.7,61.7,3.6,5.4,1,0,1,9,0.196,0.13,0.347,0.07,256,57,30,94,19,56
Chennai,600001,2025-09-21,21724,2,127,58.6,67.7,27.4,69.3,4.6,0.4,1,0,1,9,0.201,0.13,0.357,0.07,279,61,24,111,14,69
Chennai,600001,2025-09-22,21724,2,127,66.4,73.6,26.2,63.9,2.9,2.8,0,0,1,9,0.248,0.13,0.336,0.07,270,65,39,95,18,53
Chennai,600001,2025-09-23,21724,2,127,67.8,73.7,25.3,67.4,4.8,4.5,0,0,1,9,0.257,0.13,0.37,0.07,283,75,37,97,16,58
Chennai,600001,2025-09-24,21724,2,127,62.6,65.4,26.6,67.3,4.5,1.1,0,0,1,9,0.225,0.13,0.349,0.07,268,51,37,85,17,78
Chennai,600001,2025-09-25,21724,2,127,58.2,74.8,26.8,66.4,4.1,0.1,0,0,1,9,0.199,0.13,0.346,0.07,257,51,29,100,15,62
Chennai,600001,2025-09-26,21724,2,127,46.2,68.7,27.0,69.6,4.4,0.4,0,0,1,9,0.127,0.13,0.358,0.07,254,34,32,97,23,68
Chennai,600001,2025-09-27,21724,2,127,48.6,74.7,24.7,64.2,3.2,0.0,1,0,1,9,0.141,0.13,0.337,0.07,271,39,34,104,23,71
Chennai,600001,2025-09-28,21724,2,127,61.2,89.9,24.1,68.4,4.4,1.3,1,0,1,9,0.217,0.13,0.354,0.07,266,53,28,98,22,65
Chennai,600001,2025-09-29,21724,2,127,35.1,53.8,25.3,60.2,4.1,2.3,0,0,1,9,0.061,0.13,0.321,0.07,263,22,34,110,26,71
Chennai,600001,2025-09-30,21724,2,127,51.0,62.4,25.0,69.5,4.2,0.3,0,0,1,9,0.156,0.13,0.358,0.07,251,46,20,92,23,70
Chennai,600001,2025-10-01,21724,2,127,57.7,73.2,25.2,62.3,4.8,0.0,0,0,1,10,0.196,0.13,0.329,0.07,270,52,35,96,19,68
Chennai,600001,2025-10-02,21724,2,127,47.3,61.2,23.9,71.2,3.7,3.2,0,1,1,10,0.334,0.33,0.385,0.09,299,73,66,84,23,53
Chennai,600001,2025-10-03,21724,2,127,51.3,70.5,27.0,61.3,4.3,0.2,0,0,1,10,0.158,0.13,0.325,0.07,254,51,36,83,19,65
Chennai,600001,2025-10-04,21724,2,127,61.6,71.6,24.5,67.2,5.6,4.0,1,0,1,10,0.22,0.13,0.369,0.07,275,58,38,102,17,60
Chennai,600001,2025-10-05,21724,2,127,49.0,68.9,27.0,76.1,3.4,1.7,1,0,1,10,0.144,0.13,0.384,0.07,256,40,30,116,12,58
Chennai,600001,2025-10-06,21724,2,127,54.2,71.1,25.5,75.2,3.6,1.9,0,0,1,10,0.175,0.13,0.381,0.07,252,39,36,104,21,52
Chennai,600001,2025-10-07,21724,2,127,60.3,61.6,27.3,66.3,3.8,3.1,0,0,1,10,0.212,0.13,0.365,0.07,238,48,30,95,12,53
Chennai,600001,2025-10-08,21724,2,127,45.7,66.6,26.2,75.2,4.6,0.2,0,0,1,10,0.124,0.13,0.381,0.07,245,28,36,95,17,69
Chennai,600001,2025-10-09,21724,2,127,56.9,74.5,25.6,75.6,5.0,2.7,0,0,1,10,0.192,0.13,0.382,0.07,248,48,38,88,14,60
Chennai,600001,2025-10-10,21724,2,127,44.2,53.5,25.6,68.2,4.4,2.1,0,0,1,10,0.115,0.13,0.353,0.07,263,33,45,96,22,67
Chennai,600001,2025-10-11,21724,2,127,51.7,59.7,29.6,63.8,5.7,2.4,1,0,1,10,0.16,0.13,0.335,0.07,273,53,30,81,24,85
Chennai,600001,2025-10-12,21724,2,127,62.3,75.2,24.8,62.6,3.9,1.0,1,0,1,10,0.224,0.13,0.33,0.07,274,63,29,89,21,72
Chennai,600001,2025-10-13,21724,2,127,58.4,86.4,27.2,75.2,3.7,6.4,0,0,1,10,0.2,0.13,0.401,0.07,275,60,29,110,18,58
Chennai,600001,2025-10-14,21724,2,127,41.8,46.6,26.1,66.9,3.9,0.6,0,0,1,10,0.101,0.13,0.348,0.07,249,27,37,95,22,68
Chennai,600001,2025-10-15,21724,2,127,41.9,42.8,23.8,67.2,3.8,0.0,0,0,1,10,0.101,0.13,0.349,0.07,267,29,34,95,20,89
Chennai,600001,2025-10-16,21724,2,127,64.2,75.5,26.3,69.2,5.2,1.1,0,0,1,10,0.235,0.13,0.357,0.07,256,55,30,94,13,64
Chennai,600001,2025-10-17,21724,2,127,61.1,72.4,24.9,78.1,4.5,1.4,0,0,1,10,0.217,0.13,0.393,0.07,250,49,29,101,16,55
Chennai,600001,2025-10-18,21724,2,127,54.4,66.5,26.7,64.9,5.0,1.2,1,0,1,10,0.176,0.13,0.34,0.07,266,66,39,78,16,67
Chennai,600001,2025-10-19,21724,2,127,45.6,38.9,26.5,73.4,4.4,0.1,1,0,1,10,0.123,0.13,0.374,0.07,289,33,36,127,19,74
Chennai,600001,2025-10-20,21724,2,127,43.9,64.5,25.7,82.8,4.7,0.2,0,1,1,10,0.313,0.33,0.411,0.09,298,64,78,78,22,56
Chennai,600001,2025-10-21,21724,2,127,57.7,88.5,26.5,64.5,6.0,0.1,0,0,1,10,0.196,0.13,0.338,0.07,262,61,29,87,17,68
Chennai,600001,2025-10-22,21724,2,127,64.0,88.3,25.2,74.6,3.6,2.0,0,0,1,10,0.234,0.13,0.378,0.07,277,67,32,91,18,69
Chennai,600001,2025-10-23,21724,2,127,58.1,77.1,27.3,76.6,3.0,3.5,0,0,1,10,0.198,0.13,0.407,0.07,289,54,36,102,23,74
Chennai,600001,2025-10-24,21724,2,127,39.0,42.2,24.0,74.3,5.1,0.0,0,0,1,10,0.084,0.13,0.377,0.07,253,30,41,102,26,54
Chennai,600001,2025-10-25,21724,2,127,56.5,70.2,26.9,67.4,3.9,1.7,1,0,1,10,0.189,0.13,0.35,0.07,274,59,30,83,18,84
Chennai,600001,2025-10-26,21724,2,127,48.5,69.5,27.3,73.5,5.1,4.2,1,0,1,10,0.141,0.13,0.394,0.07,263,35,34,103,24,67
Chennai,600001,2025-10-27,21724,2,127,47.7,56.4,26.8,64.3,4.1,2.9,0,0,1,10,0.136,0.13,0.337,0.07,246,31,30,85,17,83
